"id","partName","partDescription","partCode","partMake","partModel","partLastPrice","partAccount","partChargeDepartment","partNotes","partBarcode","partInventoryCode","partCategory_id"
"1358","شیر فن کویل",,"RFCVAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1359","پره رادیاتور الومینیومی",,"RR1",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1360","پره رادیاتور آهنی",,"RR2",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1361","دریچه تهویه سقفی",,"RVENT1",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1362","دریچه تهویه دیواری",,"RVENT2",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1363","پنجره دو جداره",,"RW1",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1364","پنجره معمولی",,"RW2",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1365","جالباسی",,"RHOOK",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1366","پرده پارچه ایی",,"RCUR1",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1367","پرده غیر پارچه ایی",,"RCUR2",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1368","درب چوبی",,"RD1",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1369","درب فلزی",,"RD2",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1370","درب شیشه سکوریت",,"RD3",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1371","درب دو جداره",,"RD4",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1372","شیریکطرفه 250-16/FARAB","شیریکطرفه","OW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1373","شیریکطرفه 125-16/SAM","زبانه چدنی","OW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1374","شیریکطرفه 125-16/FARAB","زبانه چدنی","OW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1375","شیریکطرفه 65-16/SAM","زبانه چدنی","OW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1376","لرزه گیر""21/2/نوارنقاله تهران/مهاردارکوتاه","لرزه گیر","RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1377","لرزه گیر""21/2/SAM/مهاردارپایه کوتاه","لرزه گیر","RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1378","شیرگازی""3/4/ZEE","شیرگازی","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1379","شیرکشویی""3/4/KIZZ","شیرکشویی","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1380","شیرکشویی""3/4/SAMIN","شیرکشویی","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1382","شیرحیاطی""3/4","شیرحیاطی","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1383","شیرفلکه کشویی150-10/KAMRAD","شیرفلکه","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1384","شیرفلکه کشویی150-10/VOG","شیرفلکه","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1385","شیرفلکه کشویی""5/KAMRAD/","زبانه برنجی","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1386","شیرفلکه کشویی 65-10/FARAB","زبانه برنجی","VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1387","شیرفلکه کشویی 125-10/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1388","شیرفلکه کشویی125-10/SAM",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1389","شیرفلکه کشویی150-10/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1390","شیرفلکه کشویی150-10/SAM",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1392","بلبرینگ الکتروموتورMOTO GEN/7.5KW//2860RPM/132M",,"BEA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1393","پروانه الکتروموتورMOTGEN/7.5KW/2860RPM",,"EMI",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1394","درب عقب الکتروموتورMOTOGEN/7.5KW/2860RPM",,"EMD",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1395","درب جلو الکتروموتورMOTOGEN/7.5KW/2860RPM",,"EMD",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1396","موتوردمپرمشعل CONECTRON BERLIN",,"EMP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1397","موتوردمپرمشعل BERGERLAHAR",,"EMP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1398","موتورپمپ گازوییل",,"EMG",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1400","مغزی قفل درب چوبی",,"RD10",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1401","قفل درب چوبی",,"RD11",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1402","دستگیره درب چوبی",,"RD12",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1403","فیوزفشنگی63امپر/KALEPORSELEN/",,"FUS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1404","فیوزفشنگی25امپر/KALEPORSELEN/",,"FUS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1405","فیوزفشنگی50امپر/KALEPORSELEN/",,"FUS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1406","کلید100امپر/TD100N/SUSOL","380V","MCCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1407","کنتاکتور125امپر/TELEMECANIQUE","کنتاکتور","CON",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1408","کنتاکت کمکی 32امپر/HYUNDAI/HIMC40","380V","CON+",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1409","فیوزمینیاتوری6امپر/INDO KUPP","فیوز","MCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1410","تایمر10امپر/TELEMECANIQUE","تایمر","TI",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1411","کلیداستارت 6امپر/TELEMECANIQUE","کلیداستارت","KST",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1412","کلیداستپ3امپر/SEVEN/V2BE102","کلیداستپ","KST",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1413","کنترل فشارروغن/SAGINAMIYA","7-50psi/20A/125-250V/110BT110","CPO",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1414","المنت گرم کن/CALOR FLEX","المنت","ELH",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1415","کنتاکت کمکی10مپر/TELEMECANIQUE","کنتاکت","CON +",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1416","کنتاکتور100امپر/HYUNDAI/HGC","کنتاکتور","CON",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1417","کلیداستپ10امپر/TELEMECANIQUE",,"KST",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1418","کلید100امپر/TS100N/SUSOL",,"MCCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1419","کلید125امپر/HYUNDAI/HGM125H",,"MCCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1420","کنتاکتور100امپر/METASOL/MC-100A",,"MCCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1421","فیوزمینیاتوری10امپر/LEGRAND",,"MCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1422","کنترل فاز10امپر/MICRO",,"PC",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1423","تایمرTELEMECANIQUE",,"TI",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1424","کلید100امپر/SUSOL/MCCB",,"MCCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1425","فیوزمینیاتوری10امپر/TSE",,"MCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1426","فیوزمینیاتوری10امپر/PARS FANAL",,"MCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1427","کمپرسور40تن/COPELAND","پیستونی/بلژیکی","CO",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1428","شیرفلکه کشویی""21/2/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1429","شیرفلکه کشویی""3/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1430","شیرفلکه سوزنی""3/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1431","شیرکنترل برقی",,"CVAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1432","شیرفلکه کشویی""3/SAM",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1433","شیرفلکه کشویی""3/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1434","شیرفلکه سوزنی21/2/BOA",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1435","شیرفلکه سوزنی""2/BOA",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1437","شیرفلکه کشویی""2/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1438","شیرفلکه کشویی""21/2/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1439","شیرفلکه سوزنی""2/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1440","شیرفلکه کشویی""2/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1441","شیرکشویی""3/4/AZAR",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1442","بلبرینگ الکتروموتور7.5KW/HYUNDAI",,"BEA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1443","پروانه الکتروموتورHYUNDAI/7.5KW",,"EMI",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1444","درب عقب الکتروموتورHYUNDAI/7.5KW",,"EMD",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1445","درب جلوالکتروموتورHYUNDAI/7.5KW",,"EMD",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1446","گیج فشار/GICOMINI","0-4BAR/0-120C","GAE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1447","شیرکشویی""2/AZAR",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1448","شیرکشویی""2/SITCO",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1449","شیرفلکه کشویی نمره 200/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1450","شیرصافی ""5/FARAB",,"FW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1451","لرزه گیر""5/نوارنقاله تهران/پایه بلندساده",,"RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1452","لرزه گیر""6/SAM",,"RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1453","شیرفلکه کشویی""5/SAM/زبانه پلاستیکی",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1455","بلبرینگ پمپ250-100",,"BEA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1456","سیل پمپ400-100",,"SPU",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1459","کاسه نمدپمپ400-100",,"SB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1460","بلبرینگ پمپ400-100",,"BEA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1462","بلبرینگ پمپ160-32",,"BEA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1463","کله پمپ",,"PUH",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1465","شیریکطرفه 150-16/FARAB",,"OW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1466","لرزه گیر""6/نوارنقاله تهران/پایه کوتاه مهاردار",,"RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1467","شیرصافی125-5/KAMRAD",,"FW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1468","لرزه گیر""5/FLEXOR PARS/پایه بلندساده",,"RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1469","شیرصافی125-21/2/KAMRAD",,"FW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1470","شیریکطرفه ""21/2/KAMRAD",,"OW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1473","شیرصافی125-5/KAMRAD",,"FW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1474","لرزه گیر""5/FLEXOR PARS /مهاردارکوتاه",,"RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1475","لرزه گیر""5/نوارنقاله تهران/کوتاه مهاردار",,"RUB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1476","شیرصافی125-16/FARAB",,"FW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1477","شیرصافی65-16/SAM",,"FW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1478","درپوش ""1/2گالوانیزه",,"GCAP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1479","شیرفلکه کشویی125-10/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1480","لوله""4",,"PIP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1481","شیرفلکه کشویی100-10/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1482","شیرفلکه کشویی200-16/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1483","شیرکشویی""11/4/SITCO",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1484","شیرکشویی""3/SITCO",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1485","شیرفلکه بشقابی/سوزنی150-16/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1486","شیرفلکه کشویی""4/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1487","شیرفلکه کشویی""4/SAM",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1488","شیرکشویی سوزنی""11/4/KITZ",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1489","شیرکشویی""21/2/SITCO",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1490","شیرفلکه کشویی""4/وگ بی همتا",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1491","شیرفلکه کشویی""4/SAM/زبانه پلاستیکی",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1492","شیرکشویی""3/4/CIM",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1493","شیرکشویی""2/KITZ",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1494","شیرکشویی""3/CIM",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1495","شیرفلکه کشویی""4/وگ امید",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1496","شیرفلکه کشویی150-10/RAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1497","شیرصافی""6",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1498","شیرصافی""6/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1499","َشیرفلکه بشقابی سوزنی""8",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1500","شیرفلکه کشویی""8/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1501","شیرصافی""8",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1502","شیرفلکه کشویی""6/FARAB",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1503","شیرفلکه کشویی""6/VOG",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1504","شیرفلکه کشویی80-10/SAM",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1505","لوله ""2",,"PIP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1506","لوله""6",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1508","َشیرفلکه کشویی 250/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1509","شیرفلکه کشویی200/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1510","لوله ""8",,"PIP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1511","شیرصافی""8",,"OW",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1512",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1513","شیر حیاطی ساده 2","مورد استفاده در سرویس ها","RFAU6",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1514","شیلنگ پیسوار 2",,"RHOSE3",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1515","سیفون روشویی",,"RBASIN0",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1516","آینه ساده روشویی",,"RMIR",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1517","لامپ برای حباب سقفی 9 وات",,"RLG39",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1518","شیرصافی 125-6/KAMRAD",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1519","گیج فشارروغن",,"GAE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1520",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1521","گیج فشار",,"GAE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1522","کندانسور",,"COND",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1523","اواپراتور",,"EVA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1524","گیج فشارمکش",,"GAE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1525","گیج فشاردهش",,"GAE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1526","الم شیر مخلوط",,"RFAU11",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1527","کلاهک شیر مخلوط",,"RFAU12",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1528","شیر تک آزمایشگاهی",,"RFAU7",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1529","چشم شور آزمایشگاهی",,"RFAU8",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1530","هالوژن 8",,"RLG28",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1531","چشم دزدگیر",,"RSDET",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1532","دستگاه مرکزی دزدگیر",,"RSCP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1533","باتری 12 ولت دزدگیر",,"RSBATT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1534","کویل فن کویل 300",,"ّFccoil300",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1535","موتور فن کویل 300",,"EMFC300",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1536","حلزونی فن کویل 300",,"IMFC300",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1537","تسمه اگزاست فن",,"exfanb",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1538","موتور اگزاست فن با پروانه سر خود",,"EXFANM1",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1539","موتور اگزاست فن جدا",,"EXFANM2",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1540","کلید اگزاست فن",,"EXFANK",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1541",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1542","درب ریلی اتومات","درب ریلی اتومات","RD5",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1543","موتور کولر آبی",,"coolerm",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1544",,,,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1545","پمپ کولر آبی",,"coolerp",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1546","شناور کولر آبی",,"coolerv",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1547","پوشال کولر آبی",,"coolerpush",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1548","فولی موتور کولر",,"coolerf1",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1549","فولی فن کولر",,"coolerf2",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1550","یاتاقان کولر",,"cooleryat",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1551","شفت کولر آبی",,"coolershaf",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1552","ستون کولر آبی",,"coolersot",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1553","تشتک کولر آبی",,"coolertash",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1554","هرزاب کولر آبی",,"coolerharzab",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1555","آبریز کولر ابی",,"coolerabriz",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1556","شیلنگ کولر آبی",,"coolersh",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1557","درب کولر ابی",,"coolerd",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1558","پوشال گیر کولر آبی",,"coolerpg",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1559","ناودانی کولر آبی",,"coolernav",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1560","حلزونی کولر آبی",,"coolerfan",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1561","تسمه کولر ابی",,"coolerbelt",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1563","کلید اصلی ورودی تابلو",,"PDP-MCCBI",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1564","کلید توزیع اصلی خروجی",,"PDP-MCCBO",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1565","فیوز مینیاتوری",,"PDP-MCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1566","کلید محافظ جان",,"PDP-RCCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1567","کلید گردان قدرت",,"PDP-ROTCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1568","کلید سلکتوری فرمان",,"PDP-SELCB",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1569","فیوز",,"PDP-FUSE",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1570","آمپرمتر",,"PDP-CM",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1571","ولتمتر",,"PDP-VM",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1572","تایمر",,"PDP-TIMER",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1573","کنترل بار",,"PDP-LOADC",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1574","کنترل فاز",,"PDP-PHASEC",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1575","چراغ سیگنال",,"PDP-SIGL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1576","بیمتال",,"PDP-BIMETAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1577","تلمبه تراکم فلاش تانک",,"TC",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1578","تشتک کولر6500",,"TSH",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1579","تشتک کولر6500",,"TSH",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1580","موتور1/3",,"MOT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1581","پایه مهتابی",,"PMA",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1582","نوارچسب مشکی",,"NAV",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1583","لامپ 12 وات",,"LAMP",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1584","موتور1/8",,"MOT",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1585","فیوز25 امپر",,"fus",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1586","مهتابی 40 وات سفید",,"mah",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1587","فوم لوله ای مشکی 4 اینچ",,"fom",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1588","نوارچسب",,"nav",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1589","تشتک 3500",,"tash",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1590","تسمه A58",,"TAS",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1591","شیرفلکه کشویی""3",,"VAL",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1592","ترانس 40 وات",,"tra",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
"1593","استارت400",,"est",NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL
